UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,YEAR
225432,24,-2,1,R,1254,R,541,R,713,R,1,R,1,R,0,R,97,R,52,R,45,R,120,R,58,R,62,R,908,R,378,R,530,R,1,R,1,R,0,R,54,R,25,R,29,R,11,R,3,R,8,R,1,R,0,R,1,R,61,R,23,R,38,2020
225432,25,-2,1,R,6134,R,2483,R,3651,R,15,R,6,R,9,R,579,R,328,R,251,R,1041,R,340,R,701,R,2987,R,1087,R,1900,R,10,R,5,R,5,R,895,R,437,R,458,R,132,R,61,R,71,R,47,R,19,R,28,R,428,R,200,R,228,2020
225432,31,-2,1,R,15,R,11,R,4,R,0,R,0,R,0,R,4,R,2,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,6,R,4,R,2,2020
225432,39,-2,1,R,1619,R,663,R,956,R,2,R,1,R,1,R,154,R,83,R,71,R,320,R,98,R,222,R,668,R,259,R,409,R,0,R,0,R,0,R,299,R,143,R,156,R,57,R,23,R,34,R,6,R,2,R,4,R,113,R,54,R,59,2020
225432,40,-2,1,R,4515,R,1820,R,2695,R,13,R,5,R,8,R,425,R,245,R,180,R,721,R,242,R,479,R,2319,R,828,R,1491,R,10,R,5,R,5,R,596,R,294,R,302,R,75,R,38,R,37,R,41,R,17,R,24,R,315,R,146,R,169,2020
225432,42,-2,1,R,8613,R,3282,R,5331,R,17,R,5,R,12,R,726,R,370,R,356,R,1890,R,628,R,1262,R,4008,R,1434,R,2574,R,13,R,5,R,8,R,1362,R,599,R,763,R,119,R,49,R,70,R,98,R,39,R,59,R,380,R,153,R,227,2020
225432,43,-2,1,R,8348,R,3172,R,5176,R,17,R,5,R,12,R,661,R,343,R,318,R,1840,R,605,R,1235,R,3948,R,1414,R,2534,R,13,R,5,R,8,R,1289,R,570,R,719,R,113,R,46,R,67,R,95,R,38,R,57,R,372,R,146,R,226,2020
225432,44,-2,1,R,252,R,121,R,131,R,0,R,0,R,0,R,13,R,8,R,5,R,35,R,19,R,16,R,179,R,81,R,98,R,0,R,0,R,0,R,12,R,7,R,5,R,2,R,2,R,0,R,0,R,0,R,0,R,11,R,4,R,7,2020
225432,45,-2,1,R,8096,R,3051,R,5045,R,17,R,5,R,12,R,648,R,335,R,313,R,1805,R,586,R,1219,R,3769,R,1333,R,2436,R,13,R,5,R,8,R,1277,R,563,R,714,R,111,R,44,R,67,R,95,R,38,R,57,R,361,R,142,R,219,2020
225432,51,-2,1,R,265,R,110,R,155,R,0,R,0,R,0,R,65,R,27,R,38,R,50,R,23,R,27,R,60,R,20,R,40,R,0,R,0,R,0,R,73,R,29,R,44,R,6,R,3,R,3,R,3,R,1,R,2,R,8,R,7,R,1,2020
225432,59,-2,1,R,2216,R,779,R,1437,R,3,R,1,R,2,R,190,R,105,R,85,R,481,R,148,R,333,R,979,R,295,R,684,R,3,R,2,R,1,R,401,R,179,R,222,R,42,R,18,R,24,R,21,R,3,R,18,R,96,R,28,R,68,2020
225432,60,-2,1,R,5880,R,2272,R,3608,R,14,R,4,R,10,R,458,R,230,R,228,R,1324,R,438,R,886,R,2790,R,1038,R,1752,R,10,R,3,R,7,R,876,R,384,R,492,R,69,R,26,R,43,R,74,R,35,R,39,R,265,R,114,R,151,2020
225502,1,1,999,R,5638,R,1922,R,3716,R,6,R,4,R,2,R,424,R,173,R,251,R,981,R,306,R,675,R,2072,R,679,R,1393,R,8,R,4,R,4,R,1757,R,591,R,1166,R,135,R,43,R,92,R,52,R,20,R,32,R,203,R,102,R,101,2020
225502,2,2,1,R,4005,R,1397,R,2608,R,2,R,1,R,1,R,238,R,99,R,139,R,609,R,199,R,410,R,1669,R,540,R,1129,R,5,R,4,R,1,R,1247,R,451,R,796,R,99,R,31,R,68,R,34,R,14,R,20,R,102,R,58,R,44,2020
225502,3,-2,1,R,3970,R,1377,R,2593,R,2,R,1,R,1,R,237,R,98,R,139,R,603,R,194,R,409,R,1665,R,538,R,1127,R,5,R,4,R,1,R,1235,R,446,R,789,R,99,R,31,R,68,R,34,R,14,R,20,R,90,R,51,R,39,2020
225502,4,-2,1,R,381,R,144,R,237,R,0,R,0,R,0,R,7,R,5,R,2,R,67,R,19,R,48,R,193,R,76,R,117,R,1,R,1,R,0,R,86,R,29,R,57,R,10,R,1,R,9,R,4,R,3,R,1,R,13,R,10,R,3,2020
225502,5,-2,1,R,3589,R,1233,R,2356,R,2,R,1,R,1,R,230,R,93,R,137,R,536,R,175,R,361,R,1472,R,462,R,1010,R,4,R,3,R,1,R,1149,R,417,R,732,R,89,R,30,R,59,R,30,R,11,R,19,R,77,R,41,R,36,2020
225502,11,-2,1,R,35,R,20,R,15,R,0,R,0,R,0,R,1,R,1,R,0,R,6,R,5,R,1,R,4,R,2,R,2,R,0,R,0,R,0,R,12,R,5,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,12,R,7,R,5,2020
225502,12,4,3,R,1633,R,525,R,1108,R,4,R,3,R,1,R,186,R,74,R,112,R,372,R,107,R,265,R,403,R,139,R,264,R,3,R,0,R,3,R,510,R,140,R,370,R,36,R,12,R,24,R,18,R,6,R,12,R,101,R,44,R,57,2020
225502,19,-2,1,R,1003,R,342,R,661,R,1,R,0,R,1,R,65,R,29,R,36,R,135,R,35,R,100,R,402,R,124,R,278,R,2,R,1,R,1,R,338,R,126,R,212,R,29,R,11,R,18,R,8,R,3,R,5,R,23,R,13,R,10,2020
225502,20,-2,1,R,2586,R,891,R,1695,R,1,R,1,R,0,R,165,R,64,R,101,R,401,R,140,R,261,R,1070,R,338,R,732,R,2,R,2,R,0,R,811,R,291,R,520,R,60,R,19,R,41,R,22,R,8,R,14,R,54,R,28,R,26,2020
225502,22,-2,1,R,1920,R,720,R,1200,R,1,R,0,R,1,R,97,R,40,R,57,R,296,R,99,R,197,R,843,R,294,R,549,R,1,R,1,R,0,R,537,R,216,R,321,R,53,R,16,R,37,R,12,R,5,R,7,R,80,R,49,R,31,2020
225502,23,-2,1,R,1908,R,713,R,1195,R,1,R,0,R,1,R,97,R,40,R,57,R,296,R,99,R,197,R,843,R,294,R,549,R,1,R,1,R,0,R,537,R,216,R,321,R,53,R,16,R,37,R,12,R,5,R,7,R,68,R,42,R,26,2020
225502,24,-2,1,R,312,R,116,R,196,R,0,R,0,R,0,R,7,R,5,R,2,R,65,R,18,R,47,R,170,R,63,R,107,R,1,R,1,R,0,R,45,R,16,R,29,R,8,R,1,R,7,R,3,R,2,R,1,R,13,R,10,R,3,2020
225502,25,-2,1,R,1596,R,597,R,999,R,1,R,0,R,1,R,90,R,35,R,55,R,231,R,81,R,150,R,673,R,231,R,442,R,0,R,0,R,0,R,492,R,200,R,292,R,45,R,15,R,30,R,9,R,3,R,6,R,55,R,32,R,23,2020
225502,31,-2,1,R,12,R,7,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12,R,7,R,5,2020
225502,39,-2,1,R,359,R,158,R,201,R,1,R,0,R,1,R,24,R,9,R,15,R,45,R,13,R,32,R,125,R,57,R,68,R,0,R,0,R,0,R,132,R,63,R,69,R,12,R,4,R,8,R,2,R,1,R,1,R,18,R,11,R,7,2020
225502,40,-2,1,R,1237,R,439,R,798,R,0,R,0,R,0,R,66,R,26,R,40,R,186,R,68,R,118,R,548,R,174,R,374,R,0,R,0,R,0,R,360,R,137,R,223,R,33,R,11,R,22,R,7,R,2,R,5,R,37,R,21,R,16,2020
225502,42,-2,1,R,2085,R,677,R,1408,R,1,R,1,R,0,R,141,R,59,R,82,R,313,R,100,R,213,R,826,R,246,R,580,R,4,R,3,R,1,R,710,R,235,R,475,R,46,R,15,R,31,R,22,R,9,R,13,R,22,R,9,R,13,2020
225502,43,-2,1,R,2062,R,664,R,1398,R,1,R,1,R,0,R,140,R,58,R,82,R,307,R,95,R,212,R,822,R,244,R,578,R,4,R,3,R,1,R,698,R,230,R,468,R,46,R,15,R,31,R,22,R,9,R,13,R,22,R,9,R,13,2020
225502,44,-2,1,R,69,R,28,R,41,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,23,R,13,R,10,R,0,R,0,R,0,R,41,R,13,R,28,R,2,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,2020
225502,45,-2,1,R,1993,R,636,R,1357,R,1,R,1,R,0,R,140,R,58,R,82,R,305,R,94,R,211,R,799,R,231,R,568,R,4,R,3,R,1,R,657,R,217,R,440,R,44,R,15,R,29,R,21,R,8,R,13,R,22,R,9,R,13,2020
225502,51,-2,1,R,23,R,13,R,10,R,0,R,0,R,0,R,1,R,1,R,0,R,6,R,5,R,1,R,4,R,2,R,2,R,0,R,0,R,0,R,12,R,5,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2020
225502,59,-2,1,R,644,R,184,R,460,R,0,R,0,R,0,R,41,R,20,R,21,R,90,R,22,R,68,R,277,R,67,R,210,R,2,R,1,R,1,R,206,R,63,R,143,R,17,R,7,R,10,R,6,R,2,R,4,R,5,R,2,R,3,2020
225502,60,-2,1,R,1349,R,452,R,897,R,1,R,1,R,0,R,99,R,38,R,61,R,215,R,72,R,143,R,522,R,164,R,358,R,2,R,2,R,0,R,451,R,154,R,297,R,27,R,8,R,19,R,15,R,6,R,9,R,17,R,7,R,10,2020
225511,1,1,999,R,51217,R,25104,R,26113,R,75,R,33,R,42,R,10565,R,5318,R,5247,R,5126,R,2210,R,2916,R,16575,R,7713,R,8862,R,42,R,21,R,21,R,12309,R,6329,R,5980,R,1520,R,734,R,786,R,1131,R,525,R,606,R,3874,R,2221,R,1653,2020
225511,2,2,1,R,42607,R,21182,R,21425,R,44,R,24,R,20,R,9376,R,4884,R,4492,R,4320,R,1986,R,2334,R,15220,R,7191,R,8029,R,37,R,18,R,19,R,9559,R,5073,R,4486,R,1396,R,688,R,708,R,967,R,447,R,520,R,1688,R,871,R,817,2020
225511,3,-2,1,R,41161,R,20574,R,20587,R,38,R,22,R,16,R,9081,R,4754,R,4327,R,4160,R,1933,R,2227,R,14885,R,7049,R,7836,R,36,R,17,R,19,R,9060,R,4863,R,4197,R,1360,R,669,R,691,R,928,R,430,R,498,R,1613,R,837,R,776,2020
225511,4,-2,1,R,5792,R,2847,R,2945,R,4,R,1,R,3,R,1573,R,775,R,798,R,640,R,288,R,352,R,2014,R,993,R,1021,R,2,Z,0,R,2,R,1130,R,576,R,554,R,227,R,113,R,114,R,53,R,25,R,28,R,149,R,76,R,73,2020
225511,5,-2,1,R,35369,R,17727,R,17642,R,34,R,21,R,13,R,7508,R,3979,R,3529,R,3520,R,1645,R,1875,R,12871,R,6056,R,6815,R,34,R,17,R,17,R,7930,R,4287,R,3643,R,1133,R,556,R,577,R,875,R,405,R,470,R,1464,R,761,R,703,2020
225511,11,-2,1,R,1446,R,608,R,838,R,6,R,2,R,4,R,295,R,130,R,165,R,160,R,53,R,107,R,335,R,142,R,193,R,1,R,1,Z,0,R,499,R,210,R,289,R,36,R,19,R,17,R,39,R,17,R,22,R,75,R,34,R,41,2020
225511,12,4,3,R,8610,R,3922,R,4688,R,31,R,9,R,22,R,1189,R,434,R,755,R,806,R,224,R,582,R,1355,R,522,R,833,R,5,R,3,R,2,R,2750,R,1256,R,1494,R,124,R,46,R,78,R,164,R,78,R,86,R,2186,R,1350,R,836,2020
225511,19,-2,1,R,6151,R,2995,R,3156,R,11,R,7,R,4,R,942,R,506,R,436,R,661,R,289,R,372,R,2352,R,1081,R,1271,R,5,R,2,R,3,R,1451,R,758,R,693,R,195,R,89,R,106,R,173,R,83,R,90,R,361,R,180,R,181,2020
225511,20,-2,1,R,29218,R,14732,R,14486,R,23,R,14,R,9,R,6566,R,3473,R,3093,R,2859,R,1356,R,1503,R,10519,R,4975,R,5544,R,29,R,15,R,14,R,6479,R,3529,R,2950,R,938,R,467,R,471,R,702,R,322,R,380,R,1103,R,581,R,522,2020
225511,22,-2,1,R,29747,R,14548,R,15199,R,26,R,13,R,13,R,6920,R,3521,R,3399,R,3148,R,1411,R,1737,R,9954,R,4631,R,5323,R,16,R,6,R,10,R,6541,R,3418,R,3123,R,996,R,481,R,515,R,722,R,334,R,388,R,1424,R,733,R,691,2020
225511,23,-2,1,R,29301,R,14371,R,14930,R,24,R,12,R,12,R,6832,R,3485,R,3347,R,3103,R,1396,R,1707,R,9872,R,4601,R,5271,R,16,R,6,R,10,R,6384,R,3361,R,3023,R,990,R,477,R,513,R,712,R,329,R,383,R,1368,R,704,R,664,2020
225511,24,-2,1,R,5476,R,2666,R,2810,R,4,R,1,R,3,R,1498,R,737,R,761,R,608,R,268,R,340,R,1876,R,915,R,961,R,2,Z,0,R,2,R,1084,R,546,R,538,R,217,R,105,R,112,R,52,R,25,R,27,R,135,R,69,R,66,2020
225511,25,-2,1,R,23825,R,11705,R,12120,R,20,R,11,R,9,R,5334,R,2748,R,2586,R,2495,R,1128,R,1367,R,7996,R,3686,R,4310,R,14,R,6,R,8,R,5300,R,2815,R,2485,R,773,R,372,R,401,R,660,R,304,R,356,R,1233,R,635,R,598,2020
225511,31,-2,1,R,446,R,177,R,269,R,2,R,1,R,1,R,88,R,36,R,52,R,45,R,15,R,30,R,82,R,30,R,52,Z,0,Z,0,Z,0,R,157,R,57,R,100,R,6,R,4,R,2,R,10,R,5,R,5,R,56,R,29,R,27,2020
225511,39,-2,1,R,3725,R,1822,R,1903,R,7,R,3,R,4,R,534,R,280,R,254,R,449,R,188,R,261,R,1267,R,598,R,669,R,3,R,1,R,2,R,925,R,491,R,434,R,125,R,58,R,67,R,108,R,53,R,55,R,307,R,150,R,157,2020
225511,40,-2,1,R,20100,R,9883,R,10217,R,13,R,8,R,5,R,4800,R,2468,R,2332,R,2046,R,940,R,1106,R,6729,R,3088,R,3641,R,11,R,5,R,6,R,4375,R,2324,R,2051,R,648,R,314,R,334,R,552,R,251,R,301,R,926,R,485,R,441,2020
225511,42,-2,1,R,12860,R,6634,R,6226,R,18,R,11,R,7,R,2456,R,1363,R,1093,R,1172,R,575,R,597,R,5266,R,2560,R,2706,R,21,R,12,R,9,R,3018,R,1655,R,1363,R,400,R,207,R,193,R,245,R,113,R,132,R,264,R,138,R,126,2020
225511,43,-2,1,R,11860,R,6203,R,5657,R,14,R,10,R,4,R,2249,R,1269,R,980,R,1057,R,537,R,520,R,5013,R,2448,R,2565,R,20,R,11,R,9,R,2676,R,1502,R,1174,R,370,R,192,R,178,R,216,R,101,R,115,R,245,R,133,R,112,2020
225511,44,-2,1,R,316,R,181,R,135,Z,0,Z,0,Z,0,R,75,R,38,R,37,R,32,R,20,R,12,R,138,R,78,R,60,Z,0,Z,0,Z,0,R,46,R,30,R,16,R,10,R,8,R,2,R,1,Z,0,R,1,R,14,R,7,R,7,2020
225511,45,-2,1,R,11544,R,6022,R,5522,R,14,R,10,R,4,R,2174,R,1231,R,943,R,1025,R,517,R,508,R,4875,R,2370,R,2505,R,20,R,11,R,9,R,2630,R,1472,R,1158,R,360,R,184,R,176,R,215,R,101,R,114,R,231,R,126,R,105,2020
225511,51,-2,1,R,1000,R,431,R,569,R,4,R,1,R,3,R,207,R,94,R,113,R,115,R,38,R,77,R,253,R,112,R,141,R,1,R,1,Z,0,R,342,R,153,R,189,R,30,R,15,R,15,R,29,R,12,R,17,R,19,R,5,R,14,2020
225511,59,-2,1,R,2426,R,1173,R,1253,R,4,R,4,Z,0,R,408,R,226,R,182,R,212,R,101,R,111,R,1085,R,483,R,602,R,2,R,1,R,1,R,526,R,267,R,259,R,70,R,31,R,39,R,65,R,30,R,35,R,54,R,30,R,24,2020
225511,60,-2,1,R,9118,R,4849,R,4269,R,10,R,6,R,4,R,1766,R,1005,R,761,R,813,R,416,R,397,R,3790,R,1887,R,1903,R,18,R,10,R,8,R,2104,R,1205,R,899,R,290,R,153,R,137,R,150,R,71,R,79,R,177,R,96,R,81,2020
225520,1,1,999,R,5228,R,1911,R,3317,R,28,R,6,R,22,R,50,R,25,R,25,R,152,R,75,R,77,R,2527,R,882,R,1645,R,2,R,2,Z,0,R,2257,R,863,R,1394,R,139,R,43,R,96,R,47,R,9,R,38,R,26,R,6,R,20,2020
225520,2,2,1,R,5228,R,1911,R,3317,R,28,R,6,R,22,R,50,R,25,R,25,R,152,R,75,R,77,R,2527,R,882,R,1645,R,2,R,2,Z,0,R,2257,R,863,R,1394,R,139,R,43,R,96,R,47,R,9,R,38,R,26,R,6,R,20,2020
225520,3,-2,1,R,2794,R,852,R,1942,R,15,R,4,R,11,R,20,R,11,R,9,R,106,R,56,R,50,R,1341,R,371,R,970,R,2,R,2,Z,0,R,1154,R,372,R,782,R,97,R,26,R,71,R,36,R,6,R,30,R,23,R,4,R,19,2020
225520,4,-2,1,R,625,R,207,R,418,R,3,R,1,R,2,R,3,R,2,R,1,R,24,R,15,R,9,R,338,R,103,R,235,Z,0,Z,0,Z,0,R,226,R,79,R,147,R,20,R,5,R,15,R,3,R,1,R,2,R,8,R,1,R,7,2020
225520,5,-2,1,R,2169,R,645,R,1524,R,12,R,3,R,9,R,17,R,9,R,8,R,82,R,41,R,41,R,1003,R,268,R,735,R,2,R,2,Z,0,R,928,R,293,R,635,R,77,R,21,R,56,R,33,R,5,R,28,R,15,R,3,R,12,2020
225520,11,-2,1,R,2434,R,1059,R,1375,R,13,R,2,R,11,R,30,R,14,R,16,R,46,R,19,R,27,R,1186,R,511,R,675,Z,0,Z,0,Z,0,R,1103,R,491,R,612,R,42,R,17,R,25,R,11,R,3,R,8,R,3,R,2,R,1,2020
225520,19,-2,1,R,336,R,131,R,205,R,2,Z,0,R,2,R,2,R,1,R,1,R,25,R,14,R,11,R,121,R,45,R,76,Z,0,Z,0,Z,0,R,161,R,61,R,100,R,19,R,8,R,11,R,1,R,1,Z,0,R,5,R,1,R,4,2020
225520,20,-2,1,R,1833,R,514,R,1319,R,10,R,3,R,7,R,15,R,8,R,7,R,57,R,27,R,30,R,882,R,223,R,659,R,2,R,2,Z,0,R,767,R,232,R,535,R,58,R,13,R,45,R,32,R,4,R,28,R,10,R,2,R,8,2020
225520,22,-2,1,R,1390,R,443,R,947,R,11,R,4,R,7,R,10,R,5,R,5,R,58,R,34,R,24,R,682,R,192,R,490,R,1,R,1,Z,0,R,533,R,188,R,345,R,49,R,14,R,35,R,31,R,4,R,27,R,15,R,1,R,14,2020
225520,23,-2,1,R,1293,R,417,R,876,R,8,R,4,R,4,R,10,R,5,R,5,R,57,R,34,R,23,R,635,R,182,R,453,R,1,R,1,Z,0,R,489,R,173,R,316,R,49,R,14,R,35,R,29,R,3,R,26,R,15,R,1,R,14,2020
225520,24,-2,1,R,388,R,138,R,250,R,2,R,1,R,1,R,1,Z,0,R,1,R,21,R,14,R,7,R,218,R,68,R,150,Z,0,Z,0,Z,0,R,120,R,49,R,71,R,17,R,5,R,12,R,2,R,1,R,1,R,7,Z,0,R,7,2020
225520,25,-2,1,R,905,R,279,R,626,R,6,R,3,R,3,R,9,R,5,R,4,R,36,R,20,R,16,R,417,R,114,R,303,R,1,R,1,Z,0,R,369,R,124,R,245,R,32,R,9,R,23,R,27,R,2,R,25,R,8,R,1,R,7,2020
225520,31,-2,1,R,97,R,26,R,71,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,47,R,10,R,37,Z,0,Z,0,Z,0,R,44,R,15,R,29,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,2020
225520,39,-2,1,R,147,R,68,R,79,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,14,R,9,R,5,R,53,R,25,R,28,Z,0,Z,0,Z,0,R,69,R,29,R,40,R,7,R,3,R,4,Z,0,Z,0,Z,0,R,3,R,1,R,2,2020
225520,40,-2,1,R,758,R,211,R,547,R,6,R,3,R,3,R,8,R,4,R,4,R,22,R,11,R,11,R,364,R,89,R,275,R,1,R,1,Z,0,R,300,R,95,R,205,R,25,R,6,R,19,R,27,R,2,R,25,R,5,Z,0,R,5,2020
225520,42,-2,1,R,3838,R,1468,R,2370,R,17,R,2,R,15,R,40,R,20,R,20,R,94,R,41,R,53,R,1845,R,690,R,1155,R,1,R,1,Z,0,R,1724,R,675,R,1049,R,90,R,29,R,61,R,16,R,5,R,11,R,11,R,5,R,6,2020
225520,43,-2,1,R,1501,R,435,R,1066,R,7,Z,0,R,7,R,10,R,6,R,4,R,49,R,22,R,27,R,706,R,189,R,517,R,1,R,1,Z,0,R,665,R,199,R,466,R,48,R,12,R,36,R,7,R,3,R,4,R,8,R,3,R,5,2020
225520,44,-2,1,R,237,R,69,R,168,R,1,Z,0,R,1,R,2,R,2,Z,0,R,3,R,1,R,2,R,120,R,35,R,85,Z,0,Z,0,Z,0,R,106,R,30,R,76,R,3,Z,0,R,3,R,1,Z,0,R,1,R,1,R,1,Z,0,2020
225520,45,-2,1,R,1264,R,366,R,898,R,6,Z,0,R,6,R,8,R,4,R,4,R,46,R,21,R,25,R,586,R,154,R,432,R,1,R,1,Z,0,R,559,R,169,R,390,R,45,R,12,R,33,R,6,R,3,R,3,R,7,R,2,R,5,2020
225520,51,-2,1,R,2337,R,1033,R,1304,R,10,R,2,R,8,R,30,R,14,R,16,R,45,R,19,R,26,R,1139,R,501,R,638,Z,0,Z,0,Z,0,R,1059,R,476,R,583,R,42,R,17,R,25,R,9,R,2,R,7,R,3,R,2,R,1,2020
225520,59,-2,1,R,189,R,63,R,126,R,2,Z,0,R,2,R,1,Z,0,R,1,R,11,R,5,R,6,R,68,R,20,R,48,Z,0,Z,0,Z,0,R,92,R,32,R,60,R,12,R,5,R,7,R,1,R,1,Z,0,R,2,Z,0,R,2,2020
225520,60,-2,1,R,1075,R,303,R,772,R,4,Z,0,R,4,R,7,R,4,R,3,R,35,R,16,R,19,R,518,R,134,R,384,R,1,R,1,Z,0,R,467,R,137,R,330,R,33,R,7,R,26,R,5,R,2,R,3,R,5,R,2,R,3,2020
226019,1,1,999,R,7250,R,2813,R,4437,R,38,R,14,R,24,R,69,R,31,R,38,R,1549,R,577,R,972,R,1564,R,627,R,937,R,3,R,1,R,2,R,3593,R,1380,R,2213,R,246,R,87,R,159,R,27,R,12,R,15,R,161,R,84,R,77,2020
226019,2,2,1,R,7250,R,2813,R,4437,R,38,R,14,R,24,R,69,R,31,R,38,R,1549,R,577,R,972,R,1564,R,627,R,937,R,3,R,1,R,2,R,3593,R,1380,R,2213,R,246,R,87,R,159,R,27,R,12,R,15,R,161,R,84,R,77,2020
226019,3,-2,1,R,5026,R,1855,R,3171,R,26,R,8,R,18,R,38,R,16,R,22,R,1199,R,425,R,774,R,983,R,370,R,613,R,1,R,0,R,1,R,2448,R,894,R,1554,R,162,R,56,R,106,R,25,R,11,R,14,R,144,R,75,R,69,2020
226019,4,-2,1,R,1236,R,535,R,701,R,8,R,1,R,7,R,9,R,4,R,5,R,290,R,153,R,137,R,273,R,108,R,165,R,1,R,0,R,1,R,562,R,221,R,341,R,53,R,24,R,29,R,5,R,5,R,0,R,35,R,19,R,16,2020
226019,5,-2,1,R,3790,R,1320,R,2470,R,18,R,7,R,11,R,29,R,12,R,17,R,909,R,272,R,637,R,710,R,262,R,448,R,0,R,0,R,0,R,1886,R,673,R,1213,R,109,R,32,R,77,R,20,R,6,R,14,R,109,R,56,R,53,2020
226019,11,-2,1,R,2224,R,958,R,1266,R,12,R,6,R,6,R,31,R,15,R,16,R,350,R,152,R,198,R,581,R,257,R,324,R,2,R,1,R,1,R,1145,R,486,R,659,R,84,R,31,R,53,R,2,R,1,R,1,R,17,R,9,R,8,2020
226019,19,-2,1,R,527,R,202,R,325,R,3,R,1,R,2,R,0,R,0,R,0,R,161,R,60,R,101,R,73,R,24,R,49,R,0,R,0,R,0,R,260,R,101,R,159,R,20,R,11,R,9,R,3,R,1,R,2,R,7,R,4,R,3,2020
226019,20,-2,1,R,3263,R,1118,R,2145,R,15,R,6,R,9,R,29,R,12,R,17,R,748,R,212,R,536,R,637,R,238,R,399,R,0,R,0,R,0,R,1626,R,572,R,1054,R,89,R,21,R,68,R,17,R,5,R,12,R,102,R,52,R,50,2020
226019,22,-2,1,R,2659,R,1078,R,1581,R,11,R,3,R,8,R,20,R,8,R,12,R,613,R,259,R,354,R,538,R,216,R,322,R,1,R,0,R,1,R,1266,R,489,R,777,R,110,R,44,R,66,R,6,R,4,R,2,R,94,R,55,R,39,2020
226019,23,-2,1,R,2570,R,1049,R,1521,R,11,R,3,R,8,R,19,R,8,R,11,R,596,R,256,R,340,R,509,R,206,R,303,R,1,R,0,R,1,R,1230,R,475,R,755,R,104,R,42,R,62,R,6,R,4,R,2,R,94,R,55,R,39,2020
226019,24,-2,1,R,945,R,422,R,523,R,6,R,1,R,5,R,9,R,4,R,5,R,203,R,118,R,85,R,213,R,88,R,125,R,1,R,0,R,1,R,438,R,173,R,265,R,46,R,21,R,25,R,1,R,1,R,0,R,28,R,16,R,12,2020
226019,25,-2,1,R,1625,R,627,R,998,R,5,R,2,R,3,R,10,R,4,R,6,R,393,R,138,R,255,R,296,R,118,R,178,R,0,R,0,R,0,R,792,R,302,R,490,R,58,R,21,R,37,R,5,R,3,R,2,R,66,R,39,R,27,2020
226019,31,-2,1,R,89,R,29,R,60,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,17,R,3,R,14,R,29,R,10,R,19,Z,0,Z,0,Z,0,R,36,R,14,R,22,R,6,R,2,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2020
226019,39,-2,1,R,265,R,123,R,142,R,1,R,0,R,1,R,0,R,0,R,0,R,86,R,44,R,42,R,35,R,14,R,21,R,0,R,0,R,0,R,128,R,54,R,74,R,10,R,7,R,3,R,1,R,1,R,0,R,4,R,3,R,1,2020
226019,40,-2,1,R,1360,R,504,R,856,R,4,R,2,R,2,R,10,R,4,R,6,R,307,R,94,R,213,R,261,R,104,R,157,R,0,R,0,R,0,R,664,R,248,R,416,R,48,R,14,R,34,R,4,R,2,R,2,R,62,R,36,R,26,2020
226019,42,-2,1,R,4591,R,1735,R,2856,R,27,R,11,R,16,R,49,R,23,R,26,R,936,R,318,R,618,R,1026,R,411,R,615,R,2,R,1,R,1,R,2327,R,891,R,1436,R,136,R,43,R,93,R,21,R,8,R,13,R,67,R,29,R,38,2020
226019,43,-2,1,R,2456,R,806,R,1650,R,15,R,5,R,10,R,19,R,8,R,11,R,603,R,169,R,434,R,474,R,164,R,310,R,0,R,0,R,0,R,1218,R,419,R,799,R,58,R,14,R,44,R,19,R,7,R,12,R,50,R,20,R,30,2020
